gene,drought_2_cnt
A2J10_09T0120900.3,74
A2J10_09T0201000.1,333
A2J10_09T0201000.2,332
A2J10_02T0282700.1,700
A2J10_02T0282700.2,522
A2J10_11T0200100.6,846
A2J10_11T0200100.5,768
A2J10_11T0200100.2,768
A2J10_11T0200100.8,727
A2J10_11T0200100.3,778
A2J10_11T0200100.4,877
A2J10_11T0200100.1,720
A2J10_11T0200100.7,820
A2J10_01T0065700.1,89
A2J10_01T0065700.2,93
A2J10_10T0098600.1,1
A2J10_07T0087500.1,6
A2J10_09T0214600.1,302
A2J10_01T0082000.4,1287
A2J10_01T0082000.3,1353
A2J10_01T0082000.1,1417
A2J10_01T0082000.2,1390
A2J10_06T0016600.2,1
A2J10_06T0016600.1,3
A2J10_02T0279400.1,35
A2J10_08T0222700.1,8104
A2J10_02T0000500.2,1499
A2J10_02T0000500.1,1424
A2J10_07T0206500.8,1672
A2J10_07T0206500.2,1307
A2J10_07T0206500.5,1313
A2J10_07T0206500.1,1026
A2J10_07T0206500.4,1246
A2J10_07T0206500.3,1326
A2J10_07T0206500.6,805
A2J10_07T0206500.7,1744
A2J10_09T0083700.1,532
A2J10_12T0174600.1,18
A2J10_03T0110000.1,418
A2J10_10T0002100.1,78
A2J10_02T0263400.1,1
A2J10_08T0047300.2,709
A2J10_08T0047300.3,765
A2J10_08T0047300.1,436
A2J10_08T0047300.4,658
A2J10_10T0179200.1,3
A2J10_08T0231700.1,327
A2J10_04T0280800.1,1
A2J10_02T0011900.1,9
A2J10_03T0381100.1,546
A2J10_06T0279300.4,868
A2J10_06T0279300.3,925
A2J10_06T0279300.1,918
A2J10_06T0279300.2,923
A2J10_06T0279300.5,748
A2J10_01T0376700.1,644
A2J10_02T0083800.2,29
A2J10_02T0083800.1,25
A2J10_01T0404100.1,25
A2J10_02T0321300.1,13
A2J10_11T0120900.1,11
A2J10_08T0204800.1,441
A2J10_03T0129200.2,2064
A2J10_03T0129200.1,2087
A2J10_03T0039200.5,241
A2J10_03T0039200.3,238
A2J10_03T0039200.6,238
A2J10_03T0039200.4,237
A2J10_03T0039200.2,219
A2J10_03T0039200.1,229
A2J10_09T0079800.2,80
A2J10_09T0079800.3,10
A2J10_09T0079800.1,101
A2J10_11T0062800.1,4
A2J10_08T0198500.1,61
A2J10_01T0191000.1,4
A2J10_10T0135200.1,334
A2J10_11T0125100.1,542
A2J10_03T0238600.2,544
A2J10_03T0238600.1,545
A2J10_12T0088200.1,10
A2J10_06T0074100.1,1930
A2J10_06T0145700.2,146
A2J10_06T0145700.1,199
A2J10_07T0128600.1,120
A2J10_08T0196200.1,79
A2J10_01T0180200.1,34
A2J10_02T0340700.1,124
A2J10_06T0171800.1,1872
A2J10_01T0187900.3,23
A2J10_01T0187900.2,93
A2J10_01T0187900.1,115
A2J10_07T0250200.3,87
A2J10_07T0250200.1,3619
A2J10_07T0250200.2,3609
A2J10_10T0154400.1,188
A2J10_04T0311400.1,3
A2J10_11T0227400.2,141
A2J10_11T0227400.1,151
A2J10_04T0251500.1,658
A2J10_01T0295300.2,958
A2J10_01T0295300.1,689
A2J10_09T0159400.1,126
A2J10_02T0136300.1,98
A2J10_12T0005600.1,6
A2J10_04T0207700.1,303
A2J10_02T0282500.1,206
A2J10_10T0106400.1,4
A2J10_08T0139100.3,89
A2J10_08T0139100.4,48
A2J10_08T0139100.2,89
A2J10_08T0139100.1,48
A2J10_05T0256800.1,4
A2J10_04T0154400.1,195
A2J10_04T0071300.1,48
A2J10_02T0221300.1,197
A2J10_08T0154700.1,359
A2J10_03T0123600.1,9
A2J10_04T0044800.1,10
A2J10_10T0154900.1,29
A2J10_04T0041600.1,106
A2J10_03T0291600.1,310
A2J10_03T0010900.1,332
A2J10_03T0010900.2,332
A2J10_04T0317000.1,2
A2J10_01T0416100.1,5639
A2J10_06T0259200.1,5
A2J10_09T0033700.1,52
A2J10_08T0193500.1,1
A2J10_08T0221000.1,638
A2J10_08T0221000.2,637
A2J10_09T0185200.1,189
A2J10_09T0185200.2,195
A2J10_04T0011700.1,2421
A2J10_09T0185700.1,281
A2J10_11T0048900.1,11
A2J10_09T0211800.1,2
A2J10_10T0144800.1,797
A2J10_01T0322200.2,68
A2J10_01T0322200.1,67
A2J10_01T0184700.2,12
A2J10_01T0184700.1,20
A2J10_01T0184700.3,10
A2J10_03T0333800.1,1707
A2J10_04T0138900.3,365
A2J10_04T0138900.4,362
A2J10_04T0138900.2,362
A2J10_04T0138900.1,147
A2J10_03T0393700.1,631
A2J10_03T0393700.3,537
A2J10_03T0393700.4,159
A2J10_03T0393700.2,648
A2J10_03T0393700.6,135
A2J10_09T0130700.2,2
A2J10_09T0130700.1,2
A2J10_09T0130700.3,2
A2J10_05T0166800.1,577
A2J10_05T0166800.2,730
A2J10_05T0166800.3,747
A2J10_05T0229500.1,64
A2J10_10T0103400.1,990
A2J10_03T0322600.1,28
A2J10_03T0264000.1,263
A2J10_02T0025900.1,883
A2J10_10T0185000.1,1552
A2J10_02T0016400.1,118
A2J10_08T0121700.1,48
A2J10_06T0288900.6,3
A2J10_06T0288900.1,904
A2J10_06T0288900.4,34
A2J10_06T0288900.5,3
A2J10_06T0288900.3,799
A2J10_06T0288900.2,878
A2J10_08T0011700.1,503
A2J10_08T0011700.2,571
A2J10_03T0187300.1,279
A2J10_03T0187300.2,307
A2J10_01T0438000.1,200
A2J10_12T0083300.1,164
A2J10_10T0067900.4,114
A2J10_10T0067900.1,188
A2J10_10T0067900.3,113
A2J10_10T0067900.2,175
A2J10_03T0197100.1,98
A2J10_06T0039600.1,2005
A2J10_01T0432200.2,46
A2J10_01T0432200.1,52
A2J10_08T0196700.1,1
A2J10_02T0374400.1,109
A2J10_07T0268000.1,295
A2J10_03T0275700.3,255
A2J10_03T0275700.1,261
A2J10_03T0275700.2,183
A2J10_07T0292900.1,158
A2J10_09T0172100.4,123
A2J10_09T0172100.2,121
A2J10_09T0172100.3,94
A2J10_09T0172100.1,92
A2J10_10T0012400.1,4
A2J10_01T0309600.1,9
A2J10_11T0131200.1,17
A2J10_01T0295700.2,1730
A2J10_01T0295700.3,1735
A2J10_01T0295700.4,1690
A2J10_01T0295700.1,1732
A2J10_02T0123300.2,597
A2J10_02T0123300.1,706
A2J10_01T0082300.1,10
A2J10_11T0041700.1,6
A2J10_02T0260400.1,4
A2J10_04T0299800.1,32
A2J10_09T0119700.1,2326
A2J10_12T0103900.1,4
A2J10_02T0358600.3,502
A2J10_02T0358600.2,504
A2J10_02T0358600.1,167
A2J10_03T0369900.1,53
A2J10_09T0180600.1,9
A2J10_02T0152900.2,123
A2J10_02T0152900.1,123
A2J10_02T0152900.3,138
A2J10_01T0120800.1,11
A2J10_03T0043000.1,1472
A2J10_01T0471500.1,8
A2J10_03T0070300.1,345
A2J10_01T0006800.1,1213
A2J10_01T0321500.1,12
A2J10_01T0097600.1,23
A2J10_01T0238700.2,173
A2J10_01T0238700.1,90
A2J10_06T0270100.1,9
A2J10_03T0103300.1,348
A2J10_09T0093900.2,3
A2J10_09T0093900.1,3
A2J10_07T0258200.1,54
A2J10_06T0083900.1,1626
A2J10_01T0495100.1,506
A2J10_01T0495100.3,486
A2J10_01T0495100.2,506
A2J10_02T0031400.1,1
A2J10_02T0239100.1,141
A2J10_10T0158700.3,2984
A2J10_10T0158700.5,4
A2J10_10T0158700.2,9
A2J10_10T0158700.1,2126
A2J10_10T0158700.6,173
A2J10_10T0158700.4,2123
A2J10_04T0217800.3,20
A2J10_04T0217800.4,27
A2J10_04T0217800.2,23
A2J10_04T0217800.1,27
A2J10_02T0389400.2,275
A2J10_02T0389400.3,85
A2J10_02T0389400.1,263
A2J10_11T0136900.1,188
A2J10_03T0241100.1,179
A2J10_03T0267900.2,94
A2J10_03T0267900.4,103
A2J10_03T0267900.1,111
A2J10_03T0267900.3,86
A2J10_04T0220300.1,483
A2J10_03T0312800.1,135
A2J10_01T0399500.1,464
A2J10_01T0399500.2,573
A2J10_05T0084800.1,30
A2J10_04T0246700.1,226
A2J10_01T0507500.1,179
A2J10_12T0113400.2,1
A2J10_12T0113400.1,1
A2J10_11T0073900.2,15
A2J10_11T0073900.4,17
A2J10_11T0073900.1,17
A2J10_11T0073900.3,15
A2J10_09T0153300.1,6
A2J10_11T0023500.1,95
A2J10_01T0396600.1,179
A2J10_03T0182100.2,39
A2J10_03T0182100.4,30
A2J10_03T0182100.1,44
A2J10_03T0182100.5,56
A2J10_03T0182100.3,38
A2J10_10T0102000.1,4
A2J10_12T0071300.1,134
A2J10_09T0196600.1,18
A2J10_10T0164600.1,60
A2J10_02T0069000.1,235
A2J10_08T0105500.1,238
A2J10_11T0030600.1,8
A2J10_07T0263800.1,77
A2J10_07T0263800.2,86
A2J10_10T0189000.1,2920
A2J10_01T0300000.1,7
A2J10_09T0169000.1,781
A2J10_01T0448300.2,687
A2J10_01T0448300.1,739
A2J10_06T0281900.2,78
A2J10_06T0281900.1,78
A2J10_05T0128700.1,3
A2J10_05T0050600.2,284
A2J10_05T0050600.1,392
A2J10_04T0209700.1,390
A2J10_01T0142600.1,1583
A2J10_07T0153400.1,1129
A2J10_03T0115500.1,215
A2J10_12T0101600.1,129
A2J10_01T0247400.1,600
A2J10_01T0247400.2,381
A2J10_01T0247400.4,435
A2J10_01T0247400.3,442
A2J10_01T0247400.5,317
A2J10_11T0010600.3,32
A2J10_11T0010600.1,32
A2J10_04T0072600.1,36
A2J10_02T0291200.1,4809
A2J10_01T0046800.1,19
A2J10_01T0046800.3,18
A2J10_01T0046800.2,17
A2J10_03T0127100.1,188
A2J10_03T0031800.3,591
A2J10_03T0031800.1,371
A2J10_03T0031800.4,646
A2J10_03T0031800.5,566
A2J10_03T0031800.7,701
A2J10_03T0031800.2,382
A2J10_03T0031800.6,712
A2J10_04T0174300.2,199
A2J10_04T0174300.3,127
A2J10_04T0174300.1,177
A2J10_05T0054200.1,2
A2J10_07T0173900.2,39467
A2J10_07T0173900.4,39444
A2J10_07T0173900.1,24726
A2J10_07T0173900.3,39459
A2J10_03T0325800.3,111
A2J10_03T0325800.1,1543
A2J10_03T0325800.2,1566
A2J10_03T0264600.1,631
A2J10_02T0194900.1,23
A2J10_02T0364400.1,6
A2J10_01T0088200.1,578
A2J10_02T0077100.1,86
A2J10_06T0007300.1,926
A2J10_04T0176500.3,147
A2J10_04T0176500.4,22
A2J10_04T0176500.1,25
A2J10_04T0176500.2,2
A2J10_05T0198800.1,900
A2J10_02T0095100.1,629
A2J10_01T0301500.1,1
A2J10_01T0437100.5,1583
A2J10_01T0437100.3,1568
A2J10_01T0437100.2,1517
A2J10_01T0437100.4,1656
A2J10_01T0437100.1,1566
A2J10_03T0357800.1,1590
A2J10_04T0217900.1,7964
A2J10_04T0217900.2,27204
A2J10_08T0084400.1,104
A2J10_02T0023700.1,14
A2J10_03T0089700.1,59
A2J10_03T0089700.2,61
A2J10_03T0089700.3,12
A2J10_03T0318900.1,63
A2J10_09T0074200.1,72
A2J10_01T0445000.2,278
A2J10_01T0445000.1,280
A2J10_06T0052900.1,283
A2J10_03T0146700.1,606
A2J10_01T0193400.1,351
A2J10_12T0038000.1,232
A2J10_12T0038000.2,236
A2J10_03T0311700.1,24
A2J10_02T0192000.1,3102
A2J10_02T0192000.2,3205
A2J10_05T0012400.1,2
A2J10_01T0042100.2,63
A2J10_01T0042100.1,63
A2J10_05T0032300.1,101
A2J10_03T0003700.1,229
A2J10_03T0344400.2,530
A2J10_03T0344400.3,564
A2J10_03T0344400.4,597
A2J10_03T0344400.1,523
A2J10_12T0086900.1,11
A2J10_04T0233200.1,23
A2J10_06T0271300.2,184
A2J10_06T0271300.1,445
A2J10_06T0059200.2,2375
A2J10_06T0059200.1,3040
A2J10_01T0250100.2,111
A2J10_01T0250100.1,231
A2J10_04T0234300.1,774
A2J10_03T0255100.1,195
A2J10_03T0112600.3,348
A2J10_03T0112600.2,431
A2J10_03T0112600.1,436
A2J10_09T0181500.1,9
A2J10_05T0261500.1,2689
A2J10_12T0177100.1,2
A2J10_01T0111500.1,494
A2J10_01T0111500.2,867
A2J10_08T0077800.1,567
A2J10_11T0154700.1,1
A2J10_05T0192400.3,55
A2J10_05T0192400.1,97
A2J10_05T0192400.2,110
A2J10_01T0285500.1,1776
A2J10_03T0330500.1,8
A2J10_04T0298800.4,361
A2J10_04T0298800.8,185
A2J10_04T0298800.5,356
A2J10_04T0298800.1,359
A2J10_04T0298800.2,351
A2J10_04T0298800.3,356
A2J10_04T0298800.9,527
A2J10_04T0298800.7,370
A2J10_04T0298800.6,388
A2J10_06T0196900.4,1616
A2J10_06T0196900.1,1794
A2J10_06T0196900.2,1791
A2J10_06T0196900.6,1661
A2J10_06T0196900.5,1717
A2J10_06T0196900.3,1745
A2J10_07T0189800.1,115
A2J10_09T0134500.2,6
A2J10_09T0134500.3,6
A2J10_09T0134500.1,6
A2J10_09T0134500.4,6
A2J10_03T0293900.3,1457
A2J10_03T0293900.2,1614
A2J10_03T0293900.1,1494
A2J10_03T0054500.1,706
A2J10_02T0280500.1,160
A2J10_07T0245400.1,333
A2J10_02T0105000.1,1311
A2J10_02T0398700.1,301
A2J10_02T0398700.3,220
A2J10_02T0398700.2,286
A2J10_02T0109500.1,572673
A2J10_02T0059100.1,943
A2J10_02T0059100.2,942
A2J10_03T0321200.1,723
A2J10_10T0045600.6,64
A2J10_10T0045600.3,169
A2J10_10T0045600.8,135
A2J10_10T0045600.1,260
A2J10_10T0045600.5,138
A2J10_10T0045600.4,207
A2J10_10T0045600.7,87
A2J10_10T0045600.2,306
A2J10_04T0223200.3,689
A2J10_04T0223200.2,655
A2J10_04T0223200.1,627
A2J10_11T0098000.1,346
A2J10_05T0219700.1,124
A2J10_07T0160600.2,25
A2J10_07T0160600.1,52
A2J10_04T0021200.1,4
A2J10_02T0388400.4,575
A2J10_02T0388400.2,389
A2J10_02T0388400.6,542
A2J10_02T0388400.3,360
A2J10_02T0388400.5,437
A2J10_02T0388400.1,384
A2J10_04T0152900.2,795
A2J10_04T0152900.1,816
A2J10_12T0097300.1,1
A2J10_01T0041200.3,299
A2J10_01T0041200.1,351
A2J10_01T0041200.4,160
A2J10_01T0041200.2,306
A2J10_06T0031100.1,17
A2J10_01T0325100.3,203
A2J10_01T0325100.1,218
A2J10_01T0325100.2,214
A2J10_02T0377700.1,14
A2J10_11T0118400.1,23594
A2J10_07T0218200.1,1130
A2J10_04T0257300.1,1703
A2J10_01T0478300.1,131
A2J10_11T0161400.2,185
A2J10_11T0161400.1,179
A2J10_06T0121400.4,18
A2J10_06T0121400.1,27
A2J10_06T0121400.3,22
A2J10_06T0121400.2,22
A2J10_01T0387600.1,1879
A2J10_03T0169200.3,204
A2J10_03T0169200.1,261
A2J10_03T0169200.2,204
A2J10_03T0169200.4,215
A2J10_04T0086200.1,175
A2J10_02T0010800.1,36993
A2J10_04T0083700.1,112
A2J10_12T0053900.1,1294
A2J10_02T0149900.1,11
A2J10_03T0105200.2,609
A2J10_03T0105200.1,625
A2J10_11T0063900.1,331
A2J10_04T0192400.2,5
A2J10_04T0192400.1,46
A2J10_04T0238600.1,37
A2J10_12T0088100.1,32
A2J10_10T0183500.1,1359
A2J10_10T0185900.1,300
A2J10_10T0185900.2,302
A2J10_06T0275300.1,42
A2J10_06T0275300.4,30
A2J10_06T0275300.3,19
A2J10_06T0275300.2,15
A2J10_01T0253000.1,520
A2J10_05T0257100.1,1
A2J10_05T0104100.4,165
A2J10_05T0104100.1,1
A2J10_05T0104100.3,153
A2J10_05T0104100.2,1
A2J10_05T0138700.1,955
A2J10_01T0412400.1,675
A2J10_05T0222800.1,470
A2J10_08T0173600.1,4599
A2J10_08T0233000.1,344
A2J10_12T0162800.1,25
A2J10_03T0295300.1,253
A2J10_02T0118200.1,18
A2J10_08T0095300.1,1
A2J10_02T0016200.5,318
A2J10_02T0016200.6,320
A2J10_02T0016200.3,223
A2J10_02T0016200.2,301
A2J10_02T0016200.4,312
A2J10_02T0016200.1,217
A2J10_05T0024600.3,527
A2J10_05T0024600.2,546
A2J10_05T0024600.1,647
A2J10_02T0218100.1,15
A2J10_03T0238300.1,611
A2J10_02T0338300.1,77
A2J10_02T0338300.2,64
A2J10_11T0146500.1,607
A2J10_01T0273100.1,58
A2J10_03T0176000.1,1004
A2J10_05T0256700.1,1598
A2J10_03T0049800.1,732
A2J10_02T0200800.1,642
A2J10_12T0092500.1,15
A2J10_01T0313400.1,7
A2J10_03T0388600.1,288
A2J10_02T0076300.1,109
A2J10_09T0081600.1,12
A2J10_10T0023700.1,11
A2J10_11T0142400.1,97
A2J10_03T0382100.1,5
A2J10_02T0363600.1,577
A2J10_01T0083000.1,233
A2J10_02T0092300.1,215
A2J10_02T0092300.2,180
A2J10_12T0149500.1,22
A2J10_01T0236100.1,77
A2J10_06T0179200.1,5
A2J10_03T0102700.1,238
A2J10_02T0144800.1,36
A2J10_12T0057800.1,15
A2J10_07T0189500.1,382
A2J10_01T0121100.1,1036
A2J10_03T0110400.2,14
A2J10_03T0110400.1,25
A2J10_02T0337800.1,289
A2J10_04T0195400.3,418
A2J10_04T0195400.1,297
A2J10_04T0195400.2,383
A2J10_04T0195400.4,398
A2J10_11T0050200.1,24
A2J10_11T0050200.2,1
A2J10_12T0155900.1,10
A2J10_02T0412800.2,512
A2J10_02T0412800.1,529
A2J10_02T0412800.3,13
A2J10_07T0102900.1,23
A2J10_06T0217900.1,492
A2J10_04T0187200.2,56
A2J10_04T0187200.1,60
A2J10_04T0187200.4,7
A2J10_04T0187200.3,51
A2J10_12T0091700.5,1023
A2J10_12T0091700.3,1895
A2J10_12T0091700.1,2105
A2J10_12T0091700.4,1045
A2J10_12T0091700.2,2172
A2J10_01T0275100.1,42
A2J10_01T0315100.1,42
A2J10_03T0274800.3,149
A2J10_03T0274800.2,152
A2J10_03T0274800.1,170
A2J10_10T0107300.1,22
A2J10_01T0231800.1,36
A2J10_05T0224600.1,156
A2J10_04T0279900.2,192
A2J10_04T0279900.1,193
A2J10_03T0310300.2,324
A2J10_03T0310300.1,152
A2J10_04T0231300.1,249
A2J10_09T0201500.1,13
A2J10_04T0200200.1,29
A2J10_04T0200200.2,29
A2J10_12T0184700.1,210
A2J10_12T0184700.4,214
A2J10_12T0184700.5,180
A2J10_12T0184700.3,213
A2J10_12T0184700.2,178
A2J10_12T0051500.3,11
A2J10_12T0051500.1,15
A2J10_12T0051500.2,15
A2J10_05T0264100.1,55
A2J10_07T0071900.1,23
A2J10_05T0136500.1,371
A2J10_10T0007300.1,14
A2J10_05T0129700.1,47
A2J10_09T0107800.1,27
A2J10_07T0203400.2,405
A2J10_07T0203400.1,385
A2J10_04T0256700.1,8
A2J10_01T0097800.1,4
A2J10_04T0113000.3,116
A2J10_04T0113000.2,119
A2J10_04T0113000.1,127
A2J10_03T0165500.1,905
A2J10_03T0140200.1,208
A2J10_03T0100700.1,1
A2J10_01T0259600.2,540
A2J10_01T0259600.1,172
A2J10_08T0155400.1,21
A2J10_01T0470600.1,2898
A2J10_01T0470600.2,2769
A2J10_01T0470600.3,2904
A2J10_04T0199100.1,3
A2J10_02T0001000.1,424
A2J10_01T0280700.1,2
A2J10_01T0280700.2,2
A2J10_01T0280700.3,3
A2J10_01T0341900.1,197
A2J10_01T0455000.1,1
A2J10_04T0111800.1,56
A2J10_02T0072400.1,75
A2J10_02T0391600.1,712
A2J10_01T0312200.2,265
A2J10_01T0312200.1,447
A2J10_01T0312200.3,185
A2J10_05T0185200.1,372
A2J10_06T0157900.1,368
A2J10_06T0157900.5,366
A2J10_06T0157900.2,374
A2J10_06T0157900.4,382
A2J10_06T0157900.3,367
A2J10_02T0379200.1,12
A2J10_02T0379200.2,8
A2J10_03T0267100.1,1410
A2J10_03T0267100.2,1410
A2J10_03T0267100.4,1299
A2J10_03T0267100.3,1303
A2J10_10T0015900.1,141
A2J10_02T0057400.2,295
A2J10_02T0057400.1,295
A2J10_03T0003800.1,142
A2J10_03T0003800.2,115
A2J10_12T0152800.4,2045
A2J10_12T0152800.5,2052
A2J10_12T0152800.3,2054
A2J10_12T0152800.2,1971
A2J10_12T0152800.1,2043
A2J10_01T0345800.1,5
A2J10_03T0299800.1,755
A2J10_07T0192500.1,950
A2J10_02T0224800.1,15
A2J10_01T0068000.1,9
A2J10_04T0165700.1,10
A2J10_04T0165700.2,10
A2J10_04T0165700.3,11
A2J10_05T0150600.1,19
A2J10_08T0126100.1,140
A2J10_02T0183800.1,6
A2J10_02T0183800.2,6
A2J10_03T0265000.1,500
A2J10_09T0198200.1,2
A2J10_06T0092000.1,27
A2J10_10T0176700.1,65
A2J10_10T0176700.2,63
A2J10_08T0086300.2,221
A2J10_08T0086300.1,198
A2J10_08T0086300.3,226
A2J10_04T0149800.1,823
A2J10_02T0045000.1,324
A2J10_06T0290300.1,9
A2J10_02T0044800.2,362
A2J10_02T0044800.1,362
A2J10_03T0269200.1,137
A2J10_05T0270900.1,5
A2J10_07T0278900.2,4001
A2J10_07T0278900.3,3999
A2J10_07T0278900.1,3741
A2J10_08T0234400.1,24
A2J10_01T0451700.8,1
A2J10_01T0451700.5,176
A2J10_01T0451700.2,171
A2J10_01T0451700.3,252
A2J10_01T0451700.7,178
A2J10_01T0451700.4,360
A2J10_01T0451700.1,303
A2J10_01T0451700.6,175
A2J10_03T0084700.1,1194
A2J10_04T0105800.1,1599
A2J10_07T0184500.1,938
A2J10_01T0234800.1,1
A2J10_02T0219600.2,1
A2J10_02T0219600.1,1
A2J10_02T0308800.1,156
A2J10_02T0308800.2,178
A2J10_06T0127700.1,84
A2J10_03T0369500.1,33
A2J10_03T0369500.3,23
A2J10_03T0369500.2,41
A2J10_04T0013500.1,4
A2J10_03T0215600.1,2
A2J10_10T0102100.1,279
A2J10_05T0204400.2,9
A2J10_05T0204400.1,9
A2J10_06T0138300.1,160
A2J10_10T0175100.1,795
A2J10_01T0174300.1,60
A2J10_06T0258800.1,48
A2J10_09T0070100.1,106
A2J10_09T0070100.2,90
A2J10_05T0257700.1,431
A2J10_01T0109300.2,12
A2J10_01T0109300.1,12
A2J10_07T0126700.1,4
A2J10_06T0216800.1,8
A2J10_07T0142700.2,47
A2J10_07T0142700.1,31
A2J10_12T0112700.2,2436
A2J10_12T0112700.1,2150
A2J10_02T0333300.1,307
A2J10_03T0256500.1,267
A2J10_05T0069100.2,120
A2J10_05T0069100.1,108
A2J10_09T0020300.1,2398
A2J10_09T0020300.3,2103
A2J10_09T0020300.2,2212
A2J10_02T0401100.1,81
A2J10_07T0142500.1,746
A2J10_04T0272400.4,106
A2J10_04T0272400.2,121
A2J10_04T0272400.1,119
A2J10_04T0272400.3,129
A2J10_10T0180700.2,2276
A2J10_10T0180700.1,2445
A2J10_10T0180700.3,1345
A2J10_01T0347700.2,325
A2J10_01T0347700.1,331
A2J10_01T0052500.1,299
A2J10_03T0377100.3,344
A2J10_03T0377100.2,370
A2J10_03T0377100.1,354
A2J10_03T0090300.2,1745
A2J10_03T0090300.1,1757
A2J10_08T0219300.1,197
A2J10_12T0086600.4,10
A2J10_12T0086600.2,10
A2J10_12T0086600.3,10
A2J10_12T0086600.1,10
A2J10_11T0010000.1,39
A2J10_05T0074100.1,20
A2J10_07T0064100.1,30
A2J10_10T0024300.1,32
A2J10_12T0123200.1,265
A2J10_05T0068300.1,45
A2J10_07T0253000.1,1043
A2J10_03T0056300.1,1190
A2J10_01T0092700.1,759
A2J10_01T0089200.1,13
A2J10_11T0152900.1,142
A2J10_11T0033500.5,7
A2J10_11T0033500.3,1008
A2J10_11T0033500.1,935
A2J10_11T0033500.6,1001
A2J10_11T0033500.2,1102
A2J10_11T0033500.4,1002
A2J10_03T0197000.4,44
A2J10_03T0197000.1,43
A2J10_03T0197000.3,43
A2J10_03T0197000.5,6
A2J10_03T0197000.2,44
A2J10_10T0074100.1,48
A2J10_03T0393300.2,98
A2J10_03T0393300.1,95
A2J10_09T0026400.1,12
A2J10_03T0079400.1,475
A2J10_10T0009200.1,26
A2J10_11T0010700.1,202
A2J10_09T0205500.6,59
A2J10_09T0205500.3,49
A2J10_09T0205500.5,56
A2J10_09T0205500.4,68
A2J10_09T0205500.1,58
A2J10_09T0205500.2,63
A2J10_01T0328400.1,32
A2J10_03T0144000.1,1
A2J10_06T0240000.1,4
A2J10_06T0259800.1,1
A2J10_12T0091400.1,5
A2J10_07T0223200.1,37
A2J10_02T0295300.1,956
A2J10_11T0061500.1,9659
A2J10_04T0043500.1,1
A2J10_07T0261000.1,233
A2J10_02T0179500.1,29
A2J10_03T0319400.1,182
A2J10_05T0157800.1,1
A2J10_02T0049000.2,37
A2J10_02T0049000.3,8
A2J10_02T0049000.1,30
A2J10_05T0057500.1,177
A2J10_07T0165800.2,530
A2J10_07T0165800.1,525
A2J10_09T0134900.1,725
A2J10_07T0260100.2,642
A2J10_07T0260100.3,19
A2J10_07T0260100.1,659
A2J10_04T0130100.1,4039
A2J10_04T0130100.2,3664
A2J10_10T0161800.1,286
A2J10_02T0381700.1,1
A2J10_06T0184500.1,2
A2J10_10T0015200.1,12
A2J10_10T0015200.2,19
A2J10_11T0151900.1,1042
A2J10_06T0133400.1,557
A2J10_10T0033500.1,358
A2J10_05T0158400.1,66
A2J10_05T0158400.3,144
A2J10_05T0158400.2,120
A2J10_09T0166700.1,2097
A2J10_02T0127200.1,622
A2J10_09T0120100.1,39
A2J10_05T0197000.1,534
A2J10_05T0197000.2,580
A2J10_04T0031400.2,208
A2J10_04T0031400.1,237
A2J10_01T0052400.1,77
A2J10_11T0143000.3,2312
A2J10_11T0143000.1,2740
A2J10_11T0143000.2,2417
A2J10_01T0250900.2,1294
A2J10_01T0250900.1,1505
A2J10_09T0061700.1,22
A2J10_07T0225100.4,374
A2J10_07T0225100.2,451
A2J10_07T0225100.1,286
A2J10_07T0225100.3,370
A2J10_12T0075600.1,184
A2J10_08T0228900.1,38
A2J10_01T0269400.4,915
A2J10_01T0269400.2,1249
A2J10_01T0269400.1,1154
A2J10_01T0269400.5,764
A2J10_01T0269400.3,1096
A2J10_08T0159100.1,10
A2J10_02T0311200.1,20
A2J10_01T0287200.1,6
A2J10_03T0380700.2,1235
A2J10_03T0380700.5,639
A2J10_03T0380700.3,545
A2J10_03T0380700.1,520
A2J10_03T0380700.4,1364
A2J10_03T0380700.6,432
A2J10_02T0196700.1,546
A2J10_10T0013800.2,3
A2J10_10T0013800.1,5
A2J10_12T0046800.1,7
A2J10_11T0139000.1,378
A2J10_11T0139000.3,377
A2J10_11T0139000.2,401
A2J10_10T0074200.1,7
A2J10_05T0085400.1,88
A2J10_08T0136900.1,5
A2J10_05T0193000.1,10
A2J10_01T0360200.1,6
A2J10_06T0296900.1,62
A2J10_07T0154100.1,1352
A2J10_07T0154100.2,1102
A2J10_03T0116100.1,4664
A2J10_11T0058200.1,4
A2J10_11T0058200.3,4
A2J10_02T0218900.1,72
A2J10_04T0102600.1,1055
A2J10_02T0346200.4,184
A2J10_02T0346200.8,117
A2J10_02T0346200.7,123
A2J10_02T0346200.2,171
A2J10_02T0346200.6,200
A2J10_02T0346200.3,168
A2J10_02T0346200.5,192
A2J10_02T0346200.1,171
A2J10_08T0078700.1,2
A2J10_03T0117900.1,5
A2J10_06T0105100.1,20
A2J10_02T0006900.1,147
A2J10_12T0024100.1,440
A2J10_03T0194100.1,2028
A2J10_08T0152200.1,18
A2J10_11T0239400.1,8
A2J10_04T0213100.1,555
A2J10_04T0177200.1,38
A2J10_05T0051200.1,1
A2J10_03T0319300.2,525
A2J10_03T0319300.1,520
A2J10_03T0154700.1,23
A2J10_09T0107500.1,3
A2J10_09T0017600.1,4
A2J10_11T0163200.2,1
A2J10_11T0163200.1,1
A2J10_07T0259300.4,4
A2J10_07T0259300.1,6
A2J10_07T0259300.8,1
