gene,drought_3_cnt
A2J10_06T0059200.1,3139
A2J10_01T0250100.2,121
A2J10_01T0250100.1,234
A2J10_04T0234300.1,769
A2J10_03T0255100.1,276
A2J10_03T0112600.3,333
A2J10_03T0112600.2,419
A2J10_03T0112600.1,397
A2J10_05T0261500.1,3026
A2J10_01T0111500.1,637
A2J10_01T0111500.2,1044
A2J10_08T0077800.1,497
A2J10_11T0154700.1,4
A2J10_05T0192400.3,34
A2J10_05T0192400.1,64
A2J10_05T0192400.2,67
A2J10_01T0285500.1,1755
A2J10_03T0330500.1,6
A2J10_04T0298800.4,333
A2J10_04T0298800.8,226
A2J10_04T0298800.5,365
A2J10_04T0298800.1,367
A2J10_04T0298800.2,377
A2J10_04T0298800.3,346
A2J10_04T0298800.9,470
A2J10_04T0298800.7,339
A2J10_04T0298800.6,368
A2J10_06T0196900.4,1631
A2J10_06T0196900.1,1895
A2J10_06T0196900.2,1876
A2J10_06T0196900.6,1742
A2J10_06T0196900.5,1774
A2J10_06T0196900.3,1920
A2J10_07T0189800.1,55
A2J10_09T0134500.2,7
A2J10_09T0134500.3,9
A2J10_09T0134500.1,9
A2J10_09T0134500.4,9
A2J10_03T0293900.3,1362
A2J10_03T0293900.2,1483
A2J10_03T0293900.1,1331
A2J10_03T0054500.1,629
A2J10_02T0280500.1,155
A2J10_07T0245400.1,165
A2J10_02T0105000.1,1122
A2J10_02T0398700.1,313
A2J10_02T0398700.3,249
A2J10_02T0398700.2,291
A2J10_02T0109500.1,750396
A2J10_02T0059100.1,960
A2J10_02T0059100.2,958
A2J10_03T0321200.1,693
A2J10_10T0045600.6,75
A2J10_10T0045600.3,205
A2J10_10T0045600.8,184
A2J10_10T0045600.1,312
A2J10_10T0045600.5,187
A2J10_10T0045600.4,236
A2J10_10T0045600.7,90
A2J10_10T0045600.2,403
A2J10_04T0223200.3,774
A2J10_04T0223200.2,713
A2J10_04T0223200.1,706
A2J10_11T0098000.1,333
A2J10_05T0219700.1,165
A2J10_07T0160600.2,18
A2J10_07T0160600.1,40
A2J10_04T0021200.1,1
A2J10_02T0388400.4,589
A2J10_02T0388400.2,402
A2J10_02T0388400.6,587
A2J10_02T0388400.3,397
A2J10_02T0388400.5,431
A2J10_02T0388400.1,406
A2J10_04T0152900.2,868
A2J10_04T0152900.1,918
A2J10_01T0041200.3,279
A2J10_01T0041200.1,327
A2J10_01T0041200.4,144
A2J10_01T0041200.2,292
A2J10_06T0031100.1,32
A2J10_01T0090800.1,3
A2J10_01T0325100.3,197
A2J10_01T0325100.1,214
A2J10_01T0325100.2,208
A2J10_02T0377700.1,20
A2J10_11T0118400.1,17725
A2J10_04T0200000.1,1
A2J10_07T0218200.1,1164
A2J10_04T0257300.1,1636
A2J10_01T0478300.1,147
A2J10_11T0161400.2,187
A2J10_11T0161400.1,170
A2J10_02T0057500.1,1
A2J10_06T0121400.4,20
A2J10_06T0121400.1,18
A2J10_06T0121400.3,21
A2J10_06T0121400.2,18
A2J10_01T0387600.1,2190
A2J10_03T0169200.3,237
A2J10_03T0169200.1,265
A2J10_03T0169200.2,235
A2J10_03T0169200.4,255
A2J10_04T0086200.1,198
A2J10_02T0010800.1,47788
A2J10_04T0083700.1,105
A2J10_12T0053900.1,1225
A2J10_02T0149900.1,3
A2J10_03T0105200.2,669
A2J10_03T0105200.1,681
A2J10_11T0063900.1,413
A2J10_04T0192400.1,29
A2J10_04T0238600.1,54
A2J10_12T0088100.1,2
A2J10_10T0183500.1,1634
A2J10_10T0185900.1,362
A2J10_10T0185900.2,362
A2J10_06T0275300.1,50
A2J10_06T0275300.4,35
A2J10_06T0275300.3,31
A2J10_06T0275300.2,16
A2J10_01T0253000.1,581
A2J10_05T0257100.1,2
A2J10_05T0104100.4,146
A2J10_05T0104100.3,142
A2J10_05T0138700.1,1105
A2J10_01T0412400.1,704
A2J10_02T0373200.1,1
A2J10_05T0222800.1,454
A2J10_08T0173600.1,5035
A2J10_08T0233000.1,311
A2J10_12T0162800.1,12
A2J10_03T0295300.1,274
A2J10_02T0118200.1,8
A2J10_08T0095300.1,9
A2J10_02T0016200.5,293
A2J10_02T0016200.6,299
A2J10_02T0016200.3,204
A2J10_02T0016200.2,286
A2J10_02T0016200.4,295
A2J10_02T0016200.1,202
A2J10_08T0043900.1,2
A2J10_05T0024600.3,533
A2J10_05T0024600.2,576
A2J10_05T0024600.1,670
A2J10_02T0218100.1,33
A2J10_03T0238300.1,652
A2J10_02T0338300.1,131
A2J10_02T0338300.2,88
A2J10_11T0146500.1,523
A2J10_01T0273100.1,89
A2J10_03T0176000.1,823
A2J10_05T0256700.1,1858
A2J10_03T0049800.1,642
A2J10_02T0200800.1,722
A2J10_12T0092500.1,19
A2J10_01T0313400.1,2
A2J10_03T0388600.1,272
A2J10_02T0076300.1,78
A2J10_09T0081600.1,5
A2J10_10T0023700.1,5
A2J10_11T0142400.1,149
A2J10_03T0382100.1,4
A2J10_02T0363600.1,499
A2J10_01T0083000.1,182
A2J10_02T0092300.1,192
A2J10_02T0092300.2,166
A2J10_12T0149500.1,3
A2J10_01T0236100.1,35
A2J10_06T0179200.1,17
A2J10_03T0102700.1,127
A2J10_02T0144800.1,18
A2J10_12T0057800.1,17
A2J10_07T0189500.1,318
A2J10_06T0046700.1,1
A2J10_01T0121100.1,861
A2J10_03T0110400.2,12
A2J10_03T0110400.1,50
A2J10_01T0437000.2,1
A2J10_01T0437000.1,1
A2J10_02T0359600.1,1
A2J10_02T0337800.1,340
A2J10_04T0195400.3,507
A2J10_04T0195400.1,343
A2J10_04T0195400.2,475
A2J10_04T0195400.4,489
A2J10_11T0050200.1,22
A2J10_11T0050200.2,4
A2J10_12T0155900.1,12
A2J10_02T0412800.2,566
A2J10_02T0412800.1,599
A2J10_02T0412800.3,27
A2J10_07T0102900.1,38
A2J10_06T0217900.1,480
A2J10_04T0187200.2,52
A2J10_04T0187200.1,56
A2J10_04T0187200.4,12
A2J10_04T0187200.3,52
A2J10_12T0091700.5,1060
A2J10_12T0091700.3,2093
A2J10_12T0091700.1,2337
A2J10_12T0091700.4,1222
A2J10_12T0091700.2,2399
A2J10_01T0275100.1,45
A2J10_12T0148500.1,4
A2J10_01T0315100.1,36
A2J10_03T0274800.3,148
A2J10_03T0274800.2,192
A2J10_03T0274800.1,217
A2J10_10T0107300.1,37
A2J10_01T0231800.1,86
A2J10_05T0224600.1,148
A2J10_04T0279900.2,175
A2J10_04T0279900.1,173
A2J10_03T0310300.2,397
A2J10_03T0310300.1,133
A2J10_04T0231300.1,313
A2J10_09T0201500.1,16
A2J10_04T0200200.1,22
A2J10_04T0200200.2,19
A2J10_12T0184700.1,207
A2J10_12T0184700.4,226
A2J10_12T0184700.5,191
A2J10_12T0184700.3,219
A2J10_12T0184700.2,211
A2J10_12T0051500.3,12
A2J10_12T0051500.1,5
A2J10_12T0051500.2,5
A2J10_05T0264100.1,57
A2J10_04T0022000.1,2
A2J10_07T0071900.1,17
A2J10_05T0136500.1,463
A2J10_10T0007300.1,16
A2J10_05T0129700.1,40
A2J10_09T0107800.1,37
A2J10_07T0203400.2,404
A2J10_07T0203400.1,384
A2J10_01T0097800.1,4
A2J10_04T0113000.3,90
A2J10_04T0113000.2,90
A2J10_04T0113000.1,112
A2J10_03T0165500.1,613
A2J10_03T0140200.1,242
A2J10_04T0305000.1,2
A2J10_01T0259600.2,521
A2J10_01T0259600.1,203
A2J10_08T0155400.1,23
A2J10_01T0470600.1,2368
A2J10_01T0470600.2,2258
A2J10_01T0470600.3,2399
A2J10_04T0199100.1,37
A2J10_02T0001000.1,473
A2J10_01T0280700.3,6
A2J10_01T0341900.1,201
A2J10_04T0111800.1,19
A2J10_02T0072400.1,54
A2J10_02T0391600.1,701
A2J10_01T0312200.2,199
A2J10_01T0312200.1,300
A2J10_01T0312200.3,98
A2J10_05T0185200.1,332
A2J10_06T0157900.1,384
A2J10_06T0157900.5,393
A2J10_06T0157900.2,392
A2J10_06T0157900.4,406
A2J10_06T0157900.3,394
A2J10_02T0379200.1,8
A2J10_02T0379200.2,7
A2J10_03T0267100.1,1520
A2J10_03T0267100.2,1502
A2J10_03T0267100.4,1390
A2J10_03T0267100.3,1409
A2J10_10T0015900.1,157
A2J10_02T0057400.2,300
A2J10_02T0057400.1,293
A2J10_03T0003800.1,168
A2J10_03T0003800.2,150
A2J10_12T0152800.4,2132
A2J10_12T0152800.5,2139
A2J10_12T0152800.3,2140
A2J10_12T0152800.2,2015
A2J10_12T0152800.1,2130
A2J10_01T0345800.1,8
A2J10_03T0299800.1,844
A2J10_07T0192500.1,939
A2J10_02T0224800.1,29
A2J10_01T0068000.1,17
A2J10_04T0165700.1,29
A2J10_04T0165700.2,29
A2J10_04T0165700.3,31
A2J10_05T0150600.1,13
A2J10_08T0126100.1,128
A2J10_02T0377100.1,8
A2J10_02T0183800.1,7
A2J10_02T0183800.2,7
A2J10_02T0249600.1,1
A2J10_03T0265000.1,419
A2J10_09T0198200.1,3
A2J10_06T0092000.1,51
A2J10_10T0176700.1,64
A2J10_10T0176700.2,59
A2J10_02T0009700.1,1
A2J10_08T0086300.2,267
A2J10_08T0086300.1,222
A2J10_08T0086300.3,279
A2J10_04T0149800.1,711
A2J10_08T0007300.1,3
A2J10_02T0045000.1,369
A2J10_06T0290300.1,5
A2J10_02T0044800.2,309
A2J10_02T0044800.1,309
A2J10_03T0269200.1,110
A2J10_05T0270900.1,5
A2J10_07T0278900.2,3591
A2J10_07T0278900.3,3577
A2J10_07T0278900.1,3368
A2J10_11T0040100.1,3
A2J10_08T0234400.1,57
A2J10_01T0451700.5,259
A2J10_01T0451700.2,204
A2J10_01T0451700.3,233
A2J10_01T0451700.7,161
A2J10_01T0451700.4,403
A2J10_01T0451700.1,327
A2J10_01T0451700.6,256
A2J10_03T0084700.1,1198
A2J10_04T0105800.1,1900
A2J10_07T0184500.1,1281
A2J10_02T0308800.1,106
A2J10_02T0308800.2,122
A2J10_06T0127700.1,94
A2J10_03T0369500.1,36
A2J10_03T0369500.3,24
A2J10_03T0369500.2,33
A2J10_04T0013500.1,8
A2J10_03T0215600.1,4
A2J10_10T0102100.1,299
A2J10_06T0138300.1,102
A2J10_10T0175100.1,860
A2J10_01T0174300.1,54
A2J10_05T0050000.1,3
A2J10_06T0258800.1,50
A2J10_09T0070100.1,90
A2J10_09T0070100.2,83
A2J10_05T0257700.1,432
A2J10_01T0109300.2,8
A2J10_01T0109300.1,8
A2J10_07T0126700.1,6
A2J10_06T0216800.1,12
A2J10_07T0142700.2,46
A2J10_07T0142700.1,29
A2J10_12T0112700.2,2990
A2J10_12T0112700.1,2626
A2J10_02T0333300.1,351
A2J10_03T0256500.1,245
A2J10_05T0069100.2,56
A2J10_05T0069100.1,51
A2J10_09T0020300.1,3114
A2J10_09T0020300.3,2666
A2J10_09T0020300.2,2862
A2J10_02T0401100.1,109
A2J10_07T0142500.1,725
A2J10_04T0272400.4,136
A2J10_04T0272400.2,127
A2J10_04T0272400.1,122
A2J10_04T0272400.3,143
A2J10_10T0180700.2,2572
A2J10_10T0180700.1,2726
A2J10_10T0180700.3,1407
A2J10_01T0347700.2,302
A2J10_01T0347700.1,311
A2J10_01T0052500.1,278
A2J10_03T0377100.3,425
A2J10_03T0377100.2,446
A2J10_03T0377100.1,434
A2J10_03T0090300.2,1733
A2J10_03T0090300.1,1778
A2J10_08T0219300.1,196
A2J10_12T0086600.4,16
A2J10_12T0086600.2,19
A2J10_12T0086600.3,16
A2J10_12T0086600.1,19
A2J10_11T0010000.1,4
A2J10_05T0074100.1,4
A2J10_07T0064100.1,33
A2J10_10T0024300.1,13
A2J10_12T0123200.1,239
A2J10_05T0068300.1,49
A2J10_07T0253000.1,836
A2J10_03T0056300.1,1179
A2J10_01T0092700.1,665
A2J10_01T0089200.1,12
A2J10_11T0152900.1,158
A2J10_11T0033500.5,9
A2J10_11T0033500.3,1028
A2J10_11T0033500.1,964
A2J10_11T0033500.6,1013
A2J10_11T0033500.2,1138
A2J10_11T0033500.4,1014
A2J10_03T0197000.4,60
A2J10_03T0197000.1,57
A2J10_03T0197000.3,57
A2J10_03T0197000.5,1
A2J10_03T0197000.2,60
A2J10_10T0074100.1,66
A2J10_03T0393300.2,142
A2J10_03T0393300.1,142
A2J10_09T0026400.1,3
A2J10_03T0079400.1,392
A2J10_10T0009200.1,21
A2J10_10T0175700.2,9
A2J10_10T0175700.3,9
A2J10_10T0175700.1,8
A2J10_11T0010700.1,257
A2J10_09T0205500.6,73
A2J10_09T0205500.3,61
A2J10_09T0205500.5,69
A2J10_09T0205500.4,94
A2J10_09T0205500.1,82
A2J10_09T0205500.2,72
A2J10_01T0328400.1,35
A2J10_03T0144000.1,6
A2J10_06T0240000.1,2
A2J10_02T0045800.1,2
A2J10_12T0091400.2,2
A2J10_12T0091400.1,12
A2J10_07T0223200.1,63
A2J10_02T0295300.1,749
A2J10_11T0061500.1,5540
A2J10_07T0261000.1,108
A2J10_02T0179500.1,36
A2J10_03T0319400.1,119
A2J10_05T0157800.1,1
A2J10_02T0049000.2,36
A2J10_02T0049000.3,5
A2J10_02T0049000.1,32
A2J10_05T0057500.1,198
A2J10_07T0165800.2,499
A2J10_07T0165800.1,490
A2J10_09T0134900.1,654
A2J10_07T0260100.2,576
A2J10_07T0260100.3,22
A2J10_07T0260100.1,595
A2J10_01T0155900.1,8
A2J10_04T0130100.1,4341
A2J10_04T0130100.2,3857
A2J10_10T0161800.1,265
A2J10_02T0381700.1,2
A2J10_10T0015200.1,11
A2J10_10T0015200.2,17
A2J10_11T0151900.1,867
A2J10_06T0133400.1,510
A2J10_10T0033500.1,356
A2J10_05T0158400.1,88
A2J10_05T0158400.3,148
A2J10_05T0158400.2,144
A2J10_09T0166700.1,1883
A2J10_02T0127200.1,681
A2J10_09T0120100.1,21
A2J10_05T0197000.1,485
A2J10_05T0197000.2,530
A2J10_04T0031400.2,230
A2J10_04T0031400.1,265
A2J10_01T0052400.1,61
A2J10_11T0143000.3,2439
A2J10_11T0143000.1,2945
A2J10_11T0143000.2,2571
A2J10_01T0250900.2,1268
A2J10_01T0250900.1,1462
A2J10_09T0061700.1,19
A2J10_07T0225100.4,279
A2J10_07T0225100.2,372
A2J10_07T0225100.1,189
A2J10_07T0225100.3,282
A2J10_12T0075600.1,195
A2J10_03T0090600.1,1
A2J10_08T0228900.1,79
A2J10_01T0230400.1,3
A2J10_01T0269400.4,803
A2J10_01T0269400.2,1168
A2J10_01T0269400.1,1082
A2J10_01T0269400.5,669
A2J10_01T0269400.3,1034
A2J10_08T0159100.1,1
A2J10_02T0311200.1,11
A2J10_01T0287200.1,7
A2J10_03T0380700.2,1129
A2J10_03T0380700.5,608
A2J10_03T0380700.3,531
A2J10_03T0380700.1,463
A2J10_03T0380700.4,1285
A2J10_03T0380700.6,405
A2J10_02T0196700.1,592
A2J10_10T0013800.2,11
A2J10_10T0013800.1,11
A2J10_12T0046800.1,2
A2J10_11T0139000.1,387
A2J10_11T0139000.3,343
A2J10_11T0139000.2,419
A2J10_10T0074200.1,8
A2J10_05T0085400.1,108
A2J10_08T0136900.1,11
A2J10_05T0193000.1,6
A2J10_01T0360200.1,9
A2J10_06T0296900.1,47
A2J10_07T0154100.1,1476
A2J10_07T0154100.2,1211
A2J10_03T0116100.1,3460
A2J10_03T0209500.1,3
A2J10_12T0176500.1,3
A2J10_11T0058200.1,9
A2J10_11T0058200.2,9
A2J10_11T0058200.3,9
A2J10_02T0218900.1,60
A2J10_04T0102600.1,747
A2J10_02T0346200.4,207
A2J10_02T0346200.8,116
A2J10_02T0346200.7,117
A2J10_02T0346200.2,201
A2J10_02T0346200.6,223
A2J10_02T0346200.3,189
A2J10_02T0346200.5,210
A2J10_02T0346200.1,194
A2J10_08T0078700.1,15
A2J10_03T0117900.1,6
A2J10_06T0105100.1,10
A2J10_02T0006900.1,132
A2J10_12T0024100.1,406
A2J10_03T0194100.1,2034
A2J10_08T0152200.1,22
A2J10_11T0239400.1,3
A2J10_04T0213100.1,584
A2J10_04T0177200.1,52
A2J10_03T0319300.2,638
A2J10_03T0319300.1,619
A2J10_03T0154700.1,35
A2J10_09T0107500.1,23
A2J10_11T0163200.2,1
A2J10_03T0096300.1,1
A2J10_05T0223000.1,5
A2J10_07T0259300.4,10
A2J10_07T0259300.1,7
A2J10_07T0259300.8,4
A2J10_07T0259300.6,2
A2J10_07T0259300.3,7
A2J10_07T0259300.5,10
A2J10_07T0259300.2,10
A2J10_03T0186300.1,641
A2J10_03T0078700.3,954
A2J10_03T0078700.2,988
A2J10_03T0078700.1,652
A2J10_03T0256000.1,66
A2J10_03T0039900.1,3476
A2J10_10T0061100.1,87
A2J10_10T0061100.2,62
A2J10_12T0133800.1,2
A2J10_01T0360400.1,425
A2J10_07T0115800.1,937
A2J10_02T0254000.2,537
A2J10_02T0254000.1,560
A2J10_02T0092200.1,1321
A2J10_02T0092200.2,1224
A2J10_02T0092200.5,1366
A2J10_02T0092200.4,1550
A2J10_02T0092200.3,1373
A2J10_08T0175700.1,60
A2J10_01T0379600.1,24
A2J10_09T0060600.1,3
A2J10_03T0287200.1,39
A2J10_03T0287200.2,39
A2J10_11T0188700.1,906
A2J10_04T0317600.1,493
A2J10_04T0317600.2,501
A2J10_07T0249200.1,558
A2J10_02T0102800.1,946
A2J10_01T0416400.1,24
A2J10_01T0416400.2,184
A2J10_11T0089900.1,565
A2J10_11T0089900.2,562
A2J10_03T0038500.1,1
A2J10_08T0228500.1,8
A2J10_02T0010300.1,4
A2J10_02T0027200.1,179
A2J10_03T0012400.3,20
A2J10_03T0012400.1,253
A2J10_03T0012400.2,400
A2J10_03T0242800.1,30
A2J10_03T0091600.2,166
A2J10_03T0091600.3,183
A2J10_03T0091600.1,59
A2J10_05T0259900.2,880
A2J10_05T0259900.4,664
A2J10_05T0259900.3,656
A2J10_05T0259900.1,873
A2J10_11T0136800.2,51
A2J10_11T0136800.3,49
A2J10_11T0136800.4,48
A2J10_11T0136800.1,23
A2J10_09T0177500.1,698
A2J10_02T0339800.5,798
A2J10_02T0339800.7,611
A2J10_02T0339800.6,936
A2J10_02T0339800.1,852
A2J10_02T0339800.4,845
A2J10_02T0339800.2,782
A2J10_02T0339800.3,919
A2J10_02T0223400.1,110
A2J10_03T0244400.1,6
A2J10_07T0253800.3,346
A2J10_07T0253800.2,328
A2J10_07T0253800.1,399
A2J10_02T0346100.1,3
A2J10_02T0346100.4,2
A2J10_02T0346100.2,2
A2J10_02T0346100.3,3
A2J10_01T0344100.1,8
A2J10_12T0173100.3,75
A2J10_12T0173100.2,61
A2J10_12T0173100.1,68
A2J10_01T0365300.2,76
A2J10_01T0365300.1,81
A2J10_11T0004000.6,35
A2J10_11T0004000.5,45
A2J10_11T0004000.1,85
A2J10_11T0004000.3,41
A2J10_11T0004000.4,46
A2J10_11T0004000.2,82
A2J10_09T0201100.1,101
A2J10_03T0083300.1,20342
A2J10_01T0064900.1,18
A2J10_05T0252100.1,1
A2J10_09T0108900.1,9
A2J10_12T0127600.1,275
A2J10_04T0118600.1,13
A2J10_07T0127100.1,20
A2J10_01T0248500.1,295
A2J10_01T0248500.2,226
A2J10_05T0165400.6,389
A2J10_05T0165400.5,391
A2J10_05T0165400.2,985
A2J10_05T0165400.4,1058
A2J10_05T0165400.1,993
A2J10_05T0165400.3,1063
A2J10_02T0264500.1,340
A2J10_08T0021800.1,159
A2J10_02T0197200.2,123
A2J10_02T0197200.3,124
A2J10_02T0197200.1,599
A2J10_02T0197200.4,806
A2J10_12T0080900.1,372
A2J10_11T0138400.1,1
A2J10_09T0129200.2,92
A2J10_09T0129200.1,268
A2J10_09T0129200.3,109
A2J10_03T0388700.1,1314
A2J10_03T0366400.1,1657
A2J10_08T0220900.1,125
A2J10_12T0040300.4,46
A2J10_12T0040300.1,116
A2J10_12T0040300.2,43
A2J10_12T0040300.3,126
A2J10_05T0133500.1,1517
A2J10_06T0009300.1,206
A2J10_06T0009300.2,209
A2J10_01T0252300.1,1120
A2J10_05T0056500.1,3
A2J10_06T0037700.1,28
A2J10_01T0344500.1,961
A2J10_01T0493000.1,21
A2J10_05T0209500.1,22
A2J10_02T0228400.1,862
A2J10_02T0228400.2,813
A2J10_11T0226700.3,318
A2J10_11T0226700.2,481
A2J10_11T0226700.1,568
A2J10_04T0032100.1,1
A2J10_01T0366200.1,146
A2J10_01T0366200.2,123
A2J10_03T0391400.1,49
A2J10_03T0391400.2,48
A2J10_03T0164900.1,3
A2J10_02T0018200.1,132
A2J10_08T0005600.1,2180
A2J10_04T0146600.1,128
A2J10_04T0146600.2,139
A2J10_08T0191800.1,480
A2J10_08T0149700.1,192
A2J10_08T0109300.1,52
A2J10_08T0109300.3,46
A2J10_08T0109300.2,52
A2J10_09T0187400.1,54
A2J10_01T0251300.1,683
A2J10_01T0401500.3,105
A2J10_01T0401500.2,215
A2J10_01T0401500.4,147
A2J10_01T0401500.1,215
A2J10_01T0401500.5,140
A2J10_12T0063900.1,3
A2J10_05T0120200.1,57
A2J10_05T0120200.2,96
A2J10_05T0160100.1,4
A2J10_06T0078000.1,9
A2J10_07T0094100.1,100
A2J10_07T0094100.2,105
A2J10_08T0175800.1,80
A2J10_08T0175800.2,80
A2J10_08T0072300.1,82
A2J10_02T0031200.1,20
A2J10_07T0184000.2,1070
A2J10_07T0184000.1,1064
A2J10_04T0102100.2,1933
A2J10_04T0102100.1,3010
A2J10_04T0102100.4,3690
A2J10_04T0102100.3,3550
A2J10_05T0070300.1,4
A2J10_08T0223400.1,323
A2J10_10T0085500.4,32
A2J10_10T0085500.2,134
A2J10_10T0085500.3,28
A2J10_10T0085500.1,118
A2J10_07T0132500.1,301
A2J10_07T0132500.2,311
A2J10_03T0121800.1,5
A2J10_10T0184100.1,2001
A2J10_02T0208400.2,653
A2J10_02T0208400.1,460
A2J10_02T0049900.1,821
A2J10_02T0293500.1,517
A2J10_11T0191900.1,13
A2J10_03T0226200.1,29
A2J10_10T0044200.1,14
A2J10_11T0105200.1,554
A2J10_06T0174400.1,110
A2J10_06T0048300.1,9
A2J10_05T0030000.1,9
A2J10_08T0107400.1,120
A2J10_10T0130800.1,1
A2J10_01T0004000.1,466
A2J10_04T0191800.1,22
A2J10_03T0388000.1,462
A2J10_01T0415800.1,102
A2J10_06T0221600.1,449
A2J10_01T0377700.1,1
A2J10_06T0068500.2,846
A2J10_06T0068500.3,922
A2J10_06T0068500.1,725
A2J10_03T0368100.1,3
A2J10_09T0103900.1,361
A2J10_06T0087400.1,691
A2J10_01T0275700.1,8080
A2J10_01T0311200.1,646
A2J10_10T0089400.1,5
A2J10_03T0276900.2,2
A2J10_03T0276900.1,68
A2J10_05T0199900.1,617
A2J10_05T0199900.2,694
A2J10_05T0180400.1,6034
A2J10_07T0155100.1,231
A2J10_07T0155100.2,234
A2J10_06T0291700.1,232
A2J10_06T0291700.3,319
A2J10_06T0291700.4,414
A2J10_06T0291700.2,232
A2J10_02T0310100.1,72
A2J10_05T0120300.1,402
A2J10_08T0036000.1,10
A2J10_02T0108300.3,349
A2J10_02T0108300.4,359
A2J10_02T0108300.2,376
A2J10_02T0108300.1,312
A2J10_02T0108300.5,402
A2J10_06T0283600.1,4
A2J10_03T0353200.1,15
A2J10_01T0466400.1,1
A2J10_02T0034600.1,1613
A2J10_02T0034600.2,1695
A2J10_06T0083400.2,249
A2J10_06T0083400.4,299
A2J10_06T0083400.5,137
A2J10_06T0083400.3,244
A2J10_06T0083400.1,244
A2J10_09T0110700.1,101
A2J10_10T0095900.1,12
A2J10_10T0165800.1,21
A2J10_10T0165800.2,8
A2J10_02T0129600.1,8
A2J10_02T0129600.2,8
A2J10_07T0130900.1,104
A2J10_01T0289500.3,15
A2J10_01T0289500.2,16
A2J10_01T0289500.5,16
A2J10_01T0289500.4,20
A2J10_01T0289500.1,17
A2J10_01T0410700.2,3076
A2J10_01T0410700.5,3
A2J10_01T0410700.4,26
A2J10_01T0410700.3,3006
A2J10_01T0410700.1,3023
A2J10_08T0204200.2,1155
A2J10_08T0204200.1,1225
A2J10_05T0201700.1,684
A2J10_05T0201700.2,687
A2J10_05T0108400.1,117
A2J10_02T0187600.1,11
A2J10_04T0273800.1,2
A2J10_03T0146200.1,16
A2J10_10T0097100.5,53
A2J10_10T0097100.4,53
A2J10_10T0097100.1,2162
A2J10_10T0097100.2,1876
A2J10_10T0097100.6,63
A2J10_10T0097100.3,39
A2J10_11T0168200.1,311
A2J10_11T0168200.2,290
A2J10_12T0050200.1,3
A2J10_08T0208100.1,2355
A2J10_04T0286300.1,213
A2J10_12T0091800.1,36
A2J10_06T0302600.1,101
A2J10_03T0245300.1,807
A2J10_03T0245300.2,822
A2J10_08T0191100.1,32
A2J10_10T0054300.1,32
A2J10_09T0003700.1,3
A2J10_07T0243400.1,987
A2J10_04T0139400.3,258
A2J10_04T0139400.4,136
A2J10_04T0139400.1,185
A2J10_04T0139400.2,258
A2J10_07T0166600.1,11
A2J10_06T0281100.2,410
A2J10_06T0281100.1,364
A2J10_12T0011700.1,4226
A2J10_04T0240300.3,360
A2J10_04T0240300.7,238
A2J10_04T0240300.4,382
A2J10_04T0240300.8,286
A2J10_04T0240300.1,483
A2J10_04T0240300.6,376
A2J10_04T0240300.2,372
A2J10_04T0240300.9,231
A2J10_04T0240300.5,393
A2J10_06T0274500.1,4
A2J10_07T0114200.1,35
A2J10_06T0266000.1,336
A2J10_09T0209400.3,365
A2J10_09T0209400.2,407
A2J10_09T0209400.1,567
A2J10_03T0093300.1,455
A2J10_01T0156400.1,206
A2J10_05T0195500.1,38
A2J10_03T0046200.1,12
A2J10_01T0365500.1,111
A2J10_01T0365500.2,19
A2J10_01T0431500.1,60
A2J10_01T0431500.2,85
A2J10_03T0343500.2,393
A2J10_03T0343500.1,1713
A2J10_06T0024700.1,2235
A2J10_09T0089400.6,16
A2J10_09T0089400.5,17
A2J10_09T0089400.2,8
A2J10_09T0089400.3,15
A2J10_09T0089400.1,14
A2J10_09T0089400.4,14
A2J10_02T0402000.2,554
A2J10_02T0402000.4,449
A2J10_02T0402000.1,635
A2J10_02T0402000.3,599
A2J10_02T0402000.5,427
A2J10_02T0358900.5,75
A2J10_02T0358900.3,125
A2J10_02T0358900.1,180
A2J10_02T0358900.2,180
A2J10_02T0358900.4,137
A2J10_07T0007100.1,77
A2J10_09T0179900.3,30
A2J10_09T0179900.1,31
A2J10_09T0179900.2,30
A2J10_04T0305200.1,4
A2J10_04T0248800.1,353
A2J10_10T0083700.1,51
A2J10_09T0144000.1,37
A2J10_01T0406700.1,47
A2J10_03T0040100.1,403
A2J10_03T0040100.2,393
A2J10_12T0068800.1,716
A2J10_07T0184100.1,3806
A2J10_07T0184100.2,3742
A2J10_04T0323500.1,1
A2J10_01T0422300.1,1
A2J10_05T0220300.3,781
A2J10_05T0220300.1,730
A2J10_05T0220300.4,604
A2J10_05T0220300.2,767
A2J10_09T0146600.1,6
A2J10_02T0059800.1,98
A2J10_05T0125300.3,6
A2J10_05T0125300.4,6
A2J10_05T0125300.1,1
A2J10_05T0125300.2,1
A2J10_11T0014400.1,573
A2J10_01T0094100.1,30
A2J10_07T0051500.1,1
A2J10_05T0109100.1,1
A2J10_02T0142400.2,58
A2J10_02T0142400.1,58
A2J10_07T0047400.1,31
A2J10_08T0084200.1,32
A2J10_08T0084200.2,30
A2J10_01T0068100.2,12
A2J10_01T0068100.1,12
A2J10_04T0129000.1,96
A2J10_06T0046300.1,372
A2J10_08T0151800.1,928
A2J10_09T0004300.2,388
A2J10_09T0004300.1,354
A2J10_10T0144700.1,56
A2J10_07T0031700.1,130
A2J10_01T0497500.3,36
A2J10_01T0497500.1,354
A2J10_01T0497500.2,387
A2J10_03T0136900.2,968
A2J10_03T0136900.1,830
